"cmd"
32,274472951889
32,0180480480194
32,5687129497528
31,7277181148529
33,2172400951385
32,0802030563354
36,0954399108887
36,945506811142
33,0339658260345
35,225102186203
31,8794848918915
32,9260869026184
31,9317240715027
32,6378450393677
32,171128988266
32,4985780715942
32,1387391090393
32,0004711151123
32,5547699928284
32,1219639778137
32,7006461620331
32,0705621242523
32,5558350086212
35,2615249156952
46,2991580963135
34,3145320415497
33,3674149513245
35,3249478340149
37,5802979469299
35,6964950561523
32,3928580284119
34,6837170124054
32,911612033844
32,2931129932404
32,5576319694519
32,4156649112701
32,7322540283203
32,7395420074463
32,7135400772095
34,5457370281219
32,2077529430389
32,2493410110474
33,1147119998932
32,1538081169128
32,5019059181213
32,1368749141693
32,5836501121521
34,0441658496857
37,4455559253693
35,4252908229828
