"cmd"
16,5746591091156
17,2402899265289
16,5926299095154
16,4390089511871
16,2865588665009
16,4187660217285
16,7155990600586
16,7840800285339
20,1691699028015
19,8842270374298
20,2660191059113
19,2307620048523
17,8926949501038
17,5177209377289
16,3863949775696
16,4408519268036
16,4152810573578
16,1371600627899
16,4341177940369
16,1507890224457
16,2854759693146
15,9990079402924
16,2882380485535
17,6253778934479
16,6608910560608
16,7270548343658
15,9586029052734
15,8946189880371
17,0438320636749
17,9818208217621
16,2117941379547
16,1150379180908
16,6887619495392
17,4771990776062
16,2437260150909
16,1199789047241
16,1902170181274
16,4886150360107
16,0766580104828
16,1805551052094
17,6414029598236
16,3805840015411
16,3238070011139
16,7698290348053
16,2511219978333
16,5129578113556
16,1038329601288
16,264552116394
19,1424789428711
20,0470139980316
