"cmd"
3,46531701087952
4,79886722564697
4,01737380027771
3,93274402618408
4,31479001045227
3,90030908584595
3,84266710281372
4,24993801116943
3,45601797103882
3,8017258644104
5,22818493843079
4,39749097824097
3,74193286895752
3,38783001899719
3,37168192863464
4,13589191436768
3,26818490028381
3,62376499176025
3,7627489566803
3,45255780220032
3,42595505714417
3,68986201286316
3,28307008743286
3,36614298820496
3,3115451335907
3,52706599235535
3,39178395271301
3,28120112419128
3,95140910148621
3,43129301071167
3,43665409088135
3,43162894248962
3,61391496658325
3,46913814544678
3,37647891044617
3,34851288795471
3,52905297279358
3,35949397087097
3,42794799804688
3,35423588752747
3,47953796386719
3,38389611244202
3,36668801307678
3,32253384590149
3,39503598213196
3,3649799823761
3,41632080078125
3,34957313537598
3,39067816734314
3,35191297531128
